geneNames	GEO111089891	GEO111200291	GEO111200292	GEO111200293	GEO111200294	GEO111200295	GEO111200296	GEO111200297	GEO111200298	GEO111200299	GEO111200300	GEO111200301	GEO111200302	GEO111200303	GEO111200304	GEO111200305	GEO111200306	GEO111200307	GEO111200308	GEO111200309	GEO111200310	GEO111200311	GEO111200312	GEO111200313	GEO111200314	GEO111200315	GEO111200316	GEO111251551	GEO111251552	GEO111251553	GEO111251554	GEO111251555	GEO111251556	GEO111251557	GEO111251558	GEO111251559	GEO111251560	GEO11350411	GEO11350412	GEO11350413	GEO11350414	GEO11350415	GEO11350416	GEO11350417	GEO11350418	GEO11350419	GEO11350420	GEO11350421	GEO11350422	GEO11350423	GEO11350424	GEO11350425
ARHGAP32	4.702852021	5.093414571	5.124274476	5.194387388	5.303190273	5.126853884	5.208692802	5.611050441	5.518099276	5.486178305	5.016041352	4.826018087	5.183761834	4.867754276	4.905489522	5.450484288	5.384815003	5.293280165	5.208843837	5.201840825	5.429498222	5.264183502	5.121569792	5.385348928	5.418780555	5.161460233	4.926831015	5.564132879	7.232423311	7.849146888	6.46193198	7.856228951	6.272713214	6.891427246	7.19918317	6.54647825	7.522388615	6.401794007	6.59785967	6.645246375	6.118046941	5.902147557	6.594760431	6.380395463	5.928558341	5.777063256	6.262399718	7.415803366	6.060590201	5.539323002	6.660576019	5.817814403
LBH	9.444175272	9.287995029	9.233681853	9.41446663	9.632626476	8.502844988	9.137406445	9.537682524	9.171541741	9.324040103	9.140039998	9.414442471	8.408135568	9.505591221	9.830383575	8.865844227	8.728788468	7.81024557	8.14108189	7.880034617	8.211761406	9.040075518	8.685759994	8.264250093	8.870031295	8.778826104	8.61118926	8.395079682	7.429261054	7.264151384	8.85162743	7.010747077	8.820880906	7.680398467	7.881780395	7.217396518	7.986813042	7.754411765	6.547257304	5.882705644	7.336557012	6.3138354	6.31490317	7.048111689	6.669887006	6.041159734	6.886751633	6.32716746	6.866657266	7.921871215	6.596216274	6.133328619
TRIM52	6.154638027	6.136964777	7.7313379	7.866766102	7.974166282	7.617205774	7.662152315	7.793784964	7.572112598	7.940944242	7.727004565	7.750941298	7.400791997	7.761394841	7.878727786	7.481347128	7.43449515	7.323900889	7.448140985	7.44589423	7.502813437	7.370715258	7.397517657	7.330560381	7.46205943	7.51713694	7.501564956	7.409354452	6.573812729	6.492655906	7.198633491	6.895689019	6.768156395	6.635536104	6.244860599	6.052862825	6.514866794	6.857539846	5.375023411	5.555315742	5.371214895	5.287606453	5.424102131	5.588145867	5.428800909	5.555052947	5.747232343	5.160914682	5.653975142	5.665699226	5.333289346	5.10812932
CD28	3.959505976	3.945748639	5.314287073	5.959196106	5.836963679	5.140686257	5.573793292	5.917017688	5.829516805	6.359212194	5.533712589	6.352617108	4.990986501	6.283321381	6.479957666	5.831826106	6.436846224	5.958477006	5.866409294	5.226117025	5.935280428	6.011551638	5.847215653	5.883406288	5.846119937	5.341168911	5.145567998	5.458432809	4.622140681	4.344450813	4.59959246	4.091824519	4.900123557	4.360229408	4.289751697	4.270497016	4.392102923	4.457457818	4.45573035	4.261722772	4.275715747	4.208278958	4.284916823	4.587925367	4.637592083	4.269032526	4.388814311	4.405382899	4.539719998	4.859997293	4.052322922	4.450367414
SLC7A6	6.112067999	5.857390906	7.042617945	7.171237035	7.416902594	6.921628758	6.751545836	7.024573168	7.055484356	7.223610363	7.485062844	7.555360852	7.062463466	7.79214394	7.149789528	6.950730612	6.996760203	7.008567033	6.950287609	7.12240429	7.260201112	6.746587089	6.72882934	6.702518854	6.850289228	6.900939323	7.062737563	7.162317224	5.665059611	5.942455137	7.014076406	5.993232395	5.931086475	6.055390743	5.418732522	6.255260265	5.795326569	6.266282779	6.066206884	5.864840859	5.951441817	5.889469402	5.822335514	5.544549748	5.525559535	5.7069203	5.525121132	5.886657203	5.65824361	5.723282311	5.95488273	5.484750107
CEBPD	9.470984564	9.4257404	8.342925505	8.453739907	8.499591184	8.946605961	8.623296119	8.369664404	9.072104107	8.549487054	8.513566764	8.008471169	9.066504544	9.050588867	7.885116961	8.646767522	8.572538872	9.109982317	8.950163678	8.938757231	8.800340137	9.227186706	9.206783451	9.164475985	8.490808786	9.442578375	9.168435806	9.23700888	7.71618817	7.606372682	7.582751394	6.360098104	6.742239962	7.505062402	7.615267505	8.987681282	7.278540995	6.53166785	7.052484526	6.559315884	7.413160242	6.804681719	7.13371261	7.372143535	7.722556399	6.973074294	7.048333331	7.040400957	7.219260488	7.257162388	6.834870871	6.510548628
CEBPB	12.05037818	11.94893744	11.71416715	11.29539738	11.28722558	11.78581281	11.47543258	11.49263124	11.63323792	11.55917122	11.28102192	11.62029212	11.6287446	11.3146295	11.27485115	11.87120739	11.57513814	12.54176658	11.80898077	11.79910435	11.95854569	12.12979825	12.09808891	12.29424547	11.83909047	12.52471005	11.85860182	12.27774162	9.728599431	9.703937789	10.31754608	10.38846178	9.233097217	10.13564844	9.964587937	11.7999786	9.894322539	9.807052363	10.32461179	8.548202802	10.78283462	7.950642295	8.677425948	10.54032629	9.89237663	10.54922649	9.389671829	9.307980892	9.062196373	9.858400135	9.028664151	7.883103619
PRKAR2B	10.70391392	10.63204703	10.0764348	9.802443439	10.44325045	9.739366507	10.30387111	9.822057097	10.59475232	9.516148048	9.723441901	7.902328678	10.69247043	8.687121669	10.24139019	9.045993076	9.073188806	8.569677609	8.719699661	9.519081917	8.841849271	9.140612807	7.91327619	8.796844109	8.996300904	10.31626698	10.42197752	10.91352523	7.840992812	8.177721572	6.716645382	4.651624224	7.651813285	4.541242627	7.292960089	6.270231256	5.157401201	6.107926798	4.980828843	6.555317679	4.778306881	6.049915984	6.145922475	6.897925131	5.77428625	4.918236259	6.796011299	6.052573965	7.268039195	7.109233458	6.805445828	6.328087074
CAPZA2	7.733606982	7.592554356	8.311885603	8.567909441	8.375583307	8.371377111	8.473194152	8.06673464	8.482673586	8.361039881	8.703681219	8.370152878	8.532600741	8.284748757	8.018403969	8.291789836	8.223535741	8.018030095	8.293640957	8.261262536	7.946954056	8.337940919	8.281449558	8.556556079	8.23517307	8.803493415	8.175787473	8.570585762	8.173045149	7.951743087	6.198186263	7.752152828	7.409807721	7.260152408	7.964184224	7.017140274	7.291398518	6.477438792	7.252608846	7.123712606	6.968677467	6.767374081	6.76645744	6.980439005	6.975596788	7.451660331	6.87212854	6.913331527	6.928162049	6.854630946	7.294586011	6.66708698
SLC27A2	4.477946449	4.330696719	4.797377453	4.674894689	4.686235932	4.621192037	5.040515075	4.582816267	4.836596395	4.700746125	4.575826396	4.968491856	4.952158774	4.809242055	4.81672254	4.655506462	4.67305159	4.60186475	4.521311746	4.574150395	4.433761352	4.463249281	4.705480865	4.443599533	4.32251471	4.63727981	4.828333314	4.511407795	6.435130497	8.241644314	6.207014967	8.521993307	5.195057093	6.074494539	6.953602097	6.528548929	7.174589345	5.519978068	7.135120639	6.964066542	6.837133122	5.514203572	7.009001661	5.889914294	5.128505158	6.690426908	6.257180597	7.605831264	6.78290779	5.658409363	8.449132785	5.422497415
ELF1	8.093204582	8.247124238	9.244421449	9.758590139	9.821814136	10.11323017	9.965139574	9.953926246	9.93724193	9.951008394	8.970624546	8.889985649	8.755958159	9.049161305	9.20591751	10.17773256	9.444814428	9.78533692	9.60303455	9.517148704	9.762359921	10.27863391	10.30654138	10.03254859	10.16828777	9.662381561	9.426170255	9.529234787	8.663267993	8.731840674	7.434831799	8.933047302	7.57128802	8.651127207	8.742687842	8.23056517	7.847729609	6.942921442	7.437624863	7.775983879	8.307338303	7.252843737	7.520125391	8.211792135	7.44754635	7.628164901	8.182704512	7.949318228	8.223230066	7.938740742	8.283166611	7.527257593
HSD11B2	3.780775793	4.107820283	4.351717882	4.226632771	4.47078915	4.460023867	4.554935996	4.127438112	4.222244341	4.389078483	4.583206417	4.388658765	4.690176305	4.248498895	4.319214851	4.502039098	4.453703792	4.196059946	4.608371115	4.311216881	4.286465153	4.256967101	4.579586066	4.516900482	4.588692452	4.28054068	4.466172018	4.272398688	6.570359293	8.628419405	4.81102701	7.24202101	5.994535477	5.734261844	6.951126952	5.810332395	6.791445252	5.736128976	5.23634898	8.051646782	5.133210222	5.80615692	7.090504519	5.340587266	6.801674518	5.263205446	6.601728683	8.350112079	7.066767948	6.474762513	7.471837432	5.752960506
PRKX	5.639700299	5.572904396	8.59930672	8.322091931	8.101841559	8.014340232	7.781695076	8.00510624	8.049912296	8.41933471	8.330839332	8.121166417	8.195792571	8.111545557	7.916709426	8.032039983	8.336537146	8.249699035	8.105537097	8.115925026	8.127158611	7.638031777	7.984733466	7.867444946	8.0137355	8.349681127	7.70555992	8.098698709	5.958679643	6.016324196	6.38277085	7.365014266	6.309503666	6.035642204	6.081817482	6.604217465	6.61237018	5.780429684	6.913250203	5.692348664	6.378986176	5.485391467	5.830275183	6.656485423	5.355848042	6.851488255	5.696582016	6.372318618	5.876691262	6.333301457	5.383819704	5.659583809
PPP1R13L	5.510058246	5.799981105	5.404561799	5.169451163	5.291042202	5.12218659	5.313957876	5.142034311	5.277809465	5.169657245	5.448670795	5.576014642	5.447134607	5.636768474	5.436672533	5.591232732	5.35416794	5.496379928	5.306321661	5.463323746	5.465981083	5.370603178	5.500921746	5.165103721	5.335041375	5.221685304	5.205439007	5.452408459	5.985919189	6.162950017	6.498046397	6.171262163	6.330365504	6.931916132	6.324710783	5.964146699	6.924987469	6.577794215	6.440336241	6.615839198	8.239258956	6.485963717	6.767002807	7.551577056	6.093373775	7.258293191	6.375622305	5.998310258	6.099635337	6.378863402	6.51028467	6.245244912
PVRL3	7.55164457	7.587121861	3.946988993	4.040445216	3.743997612	3.277071223	3.959792486	3.873618399	3.516911555	3.847277673	3.553348022	3.923080577	3.074682809	3.623295087	3.84617115	3.365811335	3.633015864	3.651457599	3.371034516	3.457565203	3.767423168	3.660960287	3.548150343	3.845131251	3.412315636	3.636089809	3.503086808	3.642267496	7.897391991	7.722103835	7.523975412	6.129197456	7.73113981	8.321207196	8.488182588	6.823308006	8.683689398	5.709391175	5.210592818	7.251378241	5.348063058	7.427913826	7.650589682	5.912126768	7.020116597	5.299069568	6.905793068	8.76505005	7.577264001	6.948143542	7.86587176	7.392527776
TSPAN7	4.576867078	4.69580136	4.373504606	4.63591874	4.683654111	4.61281528	4.520412712	4.384325316	4.561449643	4.47951397	4.609749566	4.890527612	4.553287111	4.475685835	4.582865173	4.960607117	4.890740834	5.208284343	4.834333643	5.09246872	5.02673456	4.708394085	4.687849742	4.630076621	4.748753427	4.480290328	4.38353539	4.648458201	6.761205092	7.371744884	5.883608871	4.605194436	6.569910662	6.956993609	7.300421774	7.47158751	4.832068649	4.807271368	5.82848154	7.137901684	6.909465662	6.939432914	8.382276548	6.785285317	7.172386306	6.105451517	6.878019767	8.415941275	7.748373533	7.24400238	7.047892946	7.589586273
LYL1	6.300007694	6.307802895	8.330607756	8.206319906	8.38373416	9.04807022	8.592707875	8.284267981	8.405528628	8.481227484	8.557151386	8.500952689	9.093383499	8.546046264	8.723153216	8.075006028	8.539727409	8.517973982	8.236624311	8.229213957	8.419247972	8.30114015	8.086324521	8.464878812	8.098571635	8.771805345	8.581125484	8.629144537	6.454311042	6.281139492	6.933038257	5.836442355	7.189694534	6.252846692	6.482664055	5.717588543	6.818930726	6.770527024	6.596979686	6.922015714	6.590342211	6.856077241	6.839470101	6.251840503	6.852879195	6.892297347	6.938430486	6.633287191	6.945270526	7.110155763	6.763901063	6.558271355
GAS7	5.765433479	7.193237883	7.572720291	7.58655726	7.431905469	7.661859551	7.555223825	7.601437187	7.878610484	7.85887968	7.071079364	7.204390738	7.554914581	7.444520914	6.896855216	7.844438423	7.521713268	7.755288589	7.822496505	8.219621603	7.57983061	7.363145835	7.570048519	8.047162499	7.833764242	8.213569497	7.561644427	8.024554798	5.740588774	6.016254304	6.08309796	4.900227727	6.666900493	4.895009512	5.623739738	5.395815751	5.991359299	5.965237408	6.035616564	6.262537079	6.246393931	6.277228652	6.194758345	6.892799177	6.045005554	6.166214154	6.342830965	6.306296185	6.243859181	6.70096356	6.118712249	6.156695587
TRA2A	6.238632945	6.031391454	8.139059713	8.016928435	7.4993373	7.776678783	7.479993072	8.301745586	8.232801188	8.014212017	7.275232436	7.830302888	7.182729232	6.906697632	7.292066427	8.519317345	8.130523783	8.643159574	8.172534243	7.99236709	8.602670049	8.656817932	8.39450652	8.163811359	8.504820565	7.841504041	7.016012636	8.01395683	6.442747444	6.519579546	7.49714699	6.836674301	6.286380064	6.929196723	6.32718365	6.565270203	6.544510742	6.444548935	6.242745473	6.232866183	5.987572376	5.904028681	5.762070926	6.177108198	5.716479369	6.425143631	6.28658866	5.812209092	6.326415473	6.063859869	6.318542174	5.947839862
FLOT2	7.236438449	7.006734415	7.064390812	7.116549763	6.966509745	6.849105413	7.025058303	7.0304779	7.060563989	7.021026026	8.275542216	8.27224786	8.260028482	8.415401636	8.235683531	7.213778863	8.34069077	7.965090012	8.053463164	8.559258765	7.950886649	7.17047442	7.352146189	7.322087153	7.368325701	7.203142607	6.91963719	6.933673043	6.05267218	5.743497653	6.33593392	5.962563838	5.964778979	6.050143388	6.180921806	5.784290773	5.995358638	5.893911209	6.858361567	6.466605154	6.506391764	6.754351003	6.480805842	6.196192708	6.817512866	6.692466888	6.682435548	6.504123676	6.713817877	6.495542091	6.930108651	6.677683878
CCNL1	7.306484982	7.128866064	8.39325374	8.501912538	8.006865934	7.614081227	7.25688265	8.302267644	8.531918107	8.170001504	8.757008931	8.700667026	9.015197025	8.13162641	8.012474064	8.490781094	8.802022554	9.953528633	9.7226304	9.165340727	9.956687224	8.684067864	8.98970774	9.191610811	8.385507111	8.656839622	7.834611219	8.627004681	7.189840957	7.241515772	7.902387488	7.225161339	6.6488456	8.19013704	7.639792571	7.447572417	6.733869648	6.826600899	6.237858098	6.013517259	6.040766021	5.81396768	6.120441378	5.714612756	6.208013768	6.210700187	5.96617073	6.056110982	6.217696108	5.972946103	6.075528296	5.624219164
EDIL3	6.78075249	6.964447052	4.38816575	3.977479809	4.147870862	4.438931837	4.040949081	4.133596818	4.247398184	4.019004032	4.116302654	4.085264286	4.189184092	3.919451001	4.100633217	4.501381972	4.211846888	4.40652394	4.230943309	4.172870505	4.295155474	4.380335351	4.684856817	4.277695667	4.48488838	4.291881	4.298922901	4.330326176	6.284934228	6.397985868	5.943070101	5.42152219	6.774319257	5.830097454	6.242549661	6.663219442	5.637810474	6.477723956	5.550719818	6.358392642	6.415892427	6.4067045	6.291273217	5.908473389	6.413628104	5.531879556	6.256962819	5.967697283	6.499893967	5.961092487	6.626957901	6.226417876
ARHGAP4	5.739181353	5.444856876	9.139820165	8.911223276	8.681019919	8.761619738	8.167199635	8.790773529	8.664828734	8.580761317	9.058405854	8.836146394	8.76820434	8.639280745	8.697800001	8.557841402	9.269160107	9.414349216	8.868398562	9.200182145	9.113313055	8.634943424	8.609272954	8.482684342	8.674593517	8.862296959	8.551422357	9.023284902	6.087544237	5.998915034	6.315736886	6.547059884	7.041272526	5.524452607	6.07740766	6.403200004	6.339241268	7.183088637	6.375862488	6.615656159	6.727010732	6.561150096	6.563486942	6.325863433	6.671508244	6.541379422	6.408547141	6.022716064	6.882260855	6.586237941	6.8834277	6.572599929
SPC25	4.020189761	3.721842065	3.687937405	4.186709128	3.950456702	3.903818085	4.674609949	3.535805006	3.339024129	3.199151367	3.288779441	3.830247854	4.150086953	3.724375681	3.278848475	3.540681336	3.1940962	3.380220146	3.278653377	2.986119171	3.10588109	3.534772205	3.463036437	3.464671367	3.360198058	3.646301162	5.175041752	3.059260098	5.933366048	5.482361048	4.85952664	7.430147731	5.183466064	6.063616003	5.917830472	6.573092644	6.464314445	5.600542447	6.860400465	4.420470879	5.673464155	4.852434061	5.638387362	5.364714825	3.981863319	6.482576283	4.55381107	6.812718741	4.559236333	5.949599074	5.203761252	3.38839716
HMHA1	5.165922053	5.601611973	10.52045811	10.57956114	10.5081977	10.52353551	10.23485358	10.6714347	10.6379953	10.64435535	10.34745352	10.52157999	10.30997684	10.36442842	10.32934816	10.3267606	10.48417455	10.54803475	10.17784979	10.22177081	10.52590737	10.41192015	10.43228142	10.33334285	10.39098215	10.67397472	10.14626592	10.80128001	6.969873244	7.18022537	8.005616947	6.194971064	8.114961242	6.361229456	7.017945737	7.496650077	7.51053028	6.724513416	6.863813347	6.521417076	6.338108116	6.395842258	6.793084514	6.631052439	6.70921076	7.121116391	6.768852319	7.060478291	7.036317785	7.09689559	6.684011989	6.320185862
TK1	6.836439397	6.926073249	6.023152964	6.031379297	6.051338015	6.025416171	6.460661452	5.899604113	6.005847725	5.97622162	6.242689762	6.189282909	6.342700762	6.134216008	6.114085664	6.22683141	6.273258963	6.169158343	6.294785178	6.268647933	6.332911821	6.018087089	6.271441814	6.007352399	6.204829409	6.274103791	6.762402069	5.766279489	7.675743495	6.951907896	7.300490411	8.729876578	7.250266732	8.045776369	7.610560785	8.125275171	8.009443096	7.753680732	8.450330685	7.101878668	7.687355217	6.955893754	7.635791648	7.059789977	6.828382058	7.989046548	7.076257802	7.80412905	6.64384695	7.785490852	7.132671189	6.236202772
RUNX3	4.763373788	4.767864451	9.199136935	9.020417271	8.788454103	8.313606397	8.343084385	8.964688401	8.865916177	8.793786344	8.799051951	8.67681805	8.507372111	8.462702665	8.868746749	8.98995124	8.902447038	8.938886517	8.909394384	8.988001011	9.207447199	8.76404563	9.160624418	8.60119645	9.050862717	8.595962724	8.386435708	8.306936844	5.990799329	6.050735004	6.696051452	5.338403936	6.286871612	5.569833915	6.064112961	6.893629217	6.145487697	5.926551019	6.461426818	5.93178791	6.128850006	5.960471797	6.415157393	5.941893642	6.198201521	6.346557056	6.418128783	6.622080948	6.232490004	6.945799646	5.806282281	5.829811
CYBA	8.162183233	8.023757917	9.403708454	9.349482316	9.175492509	9.241708127	9.393613446	9.570245768	9.678455715	9.371743311	9.211914092	9.21744159	9.122559206	8.989921822	9.114757622	9.653146562	9.326878547	9.598287752	9.217791682	9.360266571	9.475653702	9.578266685	9.698383322	9.636064488	9.687023208	9.479109612	9.423642921	9.350159119	8.446394162	8.33046653	8.087679565	8.437597349	7.94834912	8.696896198	8.13302427	8.603331186	8.993124857	8.445710756	8.102185609	7.865639196	8.310104395	8.038403317	8.142227663	7.499958667	7.516075377	8.14103887	8.132023955	8.163672202	8.094249152	7.878153481	8.202114081	7.454623523
RECQL	8.298319275	8.416552509	8.476717784	8.649176839	8.757446234	8.313556939	8.345077404	8.404546368	8.079398047	8.253283747	8.649768338	8.350656109	8.380885659	8.440773523	8.139747355	7.897227449	8.285004483	7.931199529	7.933665334	7.96950498	7.97094431	8.290104761	7.939077916	7.83117877	7.791870444	7.989311089	8.087188051	7.767761756	7.492834038	7.365183952	7.194514674	7.815921542	7.376454242	7.150010504	7.565158729	7.908884139	7.513777722	7.074144042	7.680816804	5.994402696	7.273857798	6.374217764	6.165013415	7.853624464	6.476299464	7.097801388	6.934571858	6.737107869	6.675702291	7.455248802	7.278373936	6.400368639
NCAPH	4.728100559	4.404513762	5.010419878	5.312353337	5.056568543	5.198066666	5.341910521	5.158350264	5.13251347	4.97283349	5.036831867	5.297720856	5.483192154	5.231205408	5.324491906	5.490222731	4.875793167	4.729754396	5.149805578	4.85755963	4.962701066	5.033449016	5.253444784	5.615782382	5.284802139	5.036503119	5.789605837	4.809136863	6.381047716	6.244769904	6.771428405	8.158061599	5.731993501	6.86017244	6.30214982	7.153590821	7.102945985	6.077688679	7.466081849	6.075910273	6.307853648	6.010225642	5.989150875	6.15185533	5.462101725	6.770683647	5.952266444	7.023023588	5.677173968	5.981275528	6.591725979	5.989163379
PRKCB	4.464957442	4.459032041	7.806409738	8.101470033	7.972173663	7.779513309	7.927260824	8.196778768	8.046184498	8.047127034	8.314496867	8.06208327	8.052943592	8.071785066	8.093445603	7.996313775	8.444174197	8.309751523	8.462139515	8.655505357	8.429543108	7.938986103	8.149019189	8.055030248	8.03664728	7.768638152	7.815747652	8.085043472	5.33024298	5.754883273	5.823007897	4.566582212	5.903217036	4.768333298	5.163669968	5.348421327	5.331087815	5.447022151	5.640676689	5.665188322	5.419567616	5.864291651	5.63303684	5.910251522	5.781981839	5.796049642	6.207225323	5.699955957	6.090257983	6.080557807	5.437071131	5.691996907
