ID_REF	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
10592618	8.557559	8.766453	8.480064	8.284924	8.284698	8.527072	8.606945	8.500122
10592629	6.757663	6.895825	6.794018	6.839983	6.965894	6.773835	6.836107	6.847325
10592652	5.689326	5.647117	5.50847	5.575232	5.614954	5.470159	5.564883	5.568729
10592655	10.62634	10.80125	10.83202	10.63979	10.75689	10.95627	10.9848	10.96595
10592701	6.761806	6.710136	6.72036	6.773414	6.743245	6.798778	7.048245	6.868571
10592705	10.19015	10.3827	10.65084	10.29619	10.78649	10.75193	11.0127	10.75836
10592719	8.664312	8.610414	8.555353	9.018349	8.795873	8.823407	8.955908	8.92065
10592725	5.195152	5.28493	5.23525	5.07842	5.187526	5.165826	5.113385	5.136156
10592727	7.773069	7.566663	7.390258	7.250411	7.541816	7.38282	7.373461	7.307998
10592731	7.000395	6.885914	6.904756	7.063161	7.092585	6.954306	7.175284	7.302854
10592734	10.75556	10.60147	10.72504	10.64316	10.69194	10.72424	10.56308	10.50367
10592752	7.075098	6.86717	6.741333	7.028251	6.867419	6.746545	7.035312	6.903396
10592763	8.684771	8.472895	8.334488	8.347985	8.256514	8.150811	8.231905	8.282812
10592772	8.718539	8.842338	9.042369	9.270212	9.067591	8.87297	9.354481	9.214477
10592790	9.128784	8.913527	8.634242	8.445283	8.715064	8.700393	8.427063	8.46972
10592802	8.620169	8.456918	8.212996	8.89497	8.52844	8.499855	8.559928	8.304579
10592816	9.877198	9.814686	10.04493	10.05511	9.838072	9.857335	9.755444	9.864032
10592830	9.682659	9.6682	9.832301	9.826238	9.701898	9.804708	9.743745	9.754545
10592847	12.51259	12.16948	12.18007	12.02154	12.14431	12.15634	12.0637	11.99491
10592850	9.882921	9.87265	10.04032	10.11838	10.04792	9.990292	9.871384	10.06743
10592856	8.621704	8.774002	8.954279	8.652763	8.85671	8.881458	8.809609	8.621039
10592870	6.512029	6.459133	6.259795	6.431648	6.471543	6.323229	6.441194	6.383674
10592878	8.300062	7.970265	7.944517	8.009758	8.133189	7.869569	8.060255	8.248859
10592886	8.486197	8.358388	8.183272	8.425207	8.305485	8.209405	8.35243	8.394833
10592888	5.354347	5.425757	5.292275	5.297104	5.322042	5.409011	5.322886	5.33739
10592891	8.796485	8.763274	8.88349	9.081252	9.097402	9.447456	9.714769	9.507913
10592917	5.316813	5.39524	5.353395	5.287906	5.325861	5.257249	5.099171	5.213926
10592919	10.49115	10.75012	10.96041	10.62743	10.673	10.72899	10.8647	10.90765
10592926	7.207263	7.260262	6.984024	7.251987	7.251454	7.373864	7.418218	7.59709
10592938	8.004537	7.72599	7.805169	7.982974	7.93382	7.556025	7.888531	7.987825
10592942	10.19354	10.2739	10.12324	10.05299	10.26754	10.76842	10.6817	10.54132
10592983	9.620002	9.36732	9.642149	9.336746	9.505042	9.55217	9.289199	9.239985
10592988	10.01735	10.23011	10.17188	10.13627	10.21816	10.20382	10.15199	10.09586
10593015	9.477026	9.641691	9.641857	8.616448	8.737139	10.73273	10.61926	10.38695
10593024	9.455895	9.287557	9.189803	8.656161	8.59634	10.02668	10.19081	9.750648
10593032	6.158121	5.999855	5.77024	6.137587	5.974428	5.725646	5.921391	5.873606
10593035	9.106359	9.32127	9.654175	9.59581	10.08326	8.958515	9.070899	9.25696
10593050	7.584288	7.555605	8.365328	8.841483	8.634067	8.154278	8.067742	8.093602
10593058	4.528025	4.449683	4.510106	4.542649	4.460229	4.551385	4.586564	4.409194
10593060	8.065059	8.114253	7.864652	7.776831	7.885902	7.774743	7.724393	7.751219
10593095	7.677475	7.619203	7.332259	7.244159	7.417684	7.509003	7.497162	7.254058
10593101	11.4953	11.44013	11.34432	11.25123	11.54175	11.54301	11.87979	11.76128
10593103	8.992526	9.086554	9.097399	8.959109	8.906996	9.100106	9.156541	9.10075
10593123	9.351869	9.539111	9.409502	9.280364	8.802429	9.357953	9.35972	9.050484
10593130	11.38122	11.26117	11.31766	11.62222	11.4714	11.433	11.39087	11.4625
10593159	9.891662	10.0718	10.14072	10.01134	10.08112	9.963413	9.771116	9.945284
10593167	7.45462	7.123162	7.034785	7.133204	7.151714	6.699778	7.031005	7.379189
10593169	6.844872	6.546566	6.513004	7.169594	6.893709	6.780652	6.674845	6.813859
10593174	7.040503	6.84105	6.63877	7.102662	6.876594	6.580255	6.720286	6.841472
10593177	7.184056	6.841024	6.934731	6.935147	6.941636	6.93802	7.009762	6.960073
10593191	4.678535	4.48618	4.589744	4.757994	4.503383	4.606233	4.624993	4.577469
10593193	5.465354	5.483803	5.28808	5.455258	5.418096	5.38889	5.351856	5.415582
10593196	7.224478	7.091737	7.043881	7.057511	7.061429	6.837715	6.944997	6.977553
10593198	6.476411	6.306059	6.325015	6.444921	6.40761	6.368209	6.450037	6.466936
10593205	11.30281	11.2144	11.20328	11.03305	11.26786	10.77354	10.51127	10.63692
10593213	9.352405	9.576406	9.743504	9.525126	9.729349	9.553582	9.542189	9.477598
10593219	8.272106	8.51053	8.668195	9.332408	9.011783	9.453142	9.644435	9.449794
10593225	9.919477	9.113799	10.32634	10.35491	9.606691	10.4006	10.94347	10.92633
10593233	5.757753	5.521005	5.4847	5.829797	5.542098	5.492663	5.638684	5.635515
10593245	6.17204	6.069036	5.893647	6.146241	6.053655	5.967706	6.112476	6.0817
10593258	6.513336	6.478083	6.286498	6.397709	6.370738	6.273379	6.438497	6.437531
10593260	6.310433	6.294562	6.115316	6.605684	6.234459	6.022593	6.087126	6.215549
10593270	7.644217	7.521572	7.609072	7.85434	7.606077	7.818727	7.780406	7.595978
10593293	8.081203	8.530343	9.423985	8.730755	8.898368	9.240626	8.685838	8.924027
10593316	6.102559	6.205399	6.079683	5.932732	6.101944	5.954882	6.119665	6.152759
10593318	6.118288	6.083857	6.137385	6.212483	5.891169	5.872226	5.867952	5.995919
10593320	13.32953	13.38484	13.48427	13.11961	13.51276	13.45886	13.4904	13.4408
10593323	5.497635	5.257154	5.304408	5.460741	5.239239	5.387442	5.372685	5.332824
10593325	7.636484	7.477292	7.839393	7.719687	7.730393	7.690026	7.890587	7.684894
10593332	5.636268	5.665451	5.824454	5.996227	5.9345	5.572394	5.656095	5.786008
10593347	4.70802	4.640497	4.724538	4.910637	4.689648	4.683948	4.724987	4.725697
10593356	9.786523	9.73649	10.04311	10.23341	10.11687	10.53923	10.36127	10.41689
10593361	8.431554	8.733992	8.874592	8.402228	8.541199	8.557014	8.701357	8.391712
10593367	9.608006	9.75913	9.892815	9.839971	9.789805	10.26621	10.08339	10.06776
10593384	7.419503	7.345975	7.374623	7.319499	7.313423	7.622139	7.590902	7.484713
10593413	8.706389	8.542146	8.231653	7.752535	7.963962	8.636822	8.573076	8.437468
10593418	8.345128	8.316902	8.432638	8.767804	8.437747	8.759037	8.923725	8.903984
10593421	9.401402	9.36693	9.701838	9.166454	9.357528	9.885121	9.976393	9.802847
10593430	9.965737	10.12093	10.10232	10.0244	9.909842	10.57751	10.6267	10.43493
10593449	7.579286	7.759309	8.991754	9.502235	8.936815	8.64387	9.880973	9.502962
10593460	5.016691	4.905208	4.975943	5.034854	5.008186	4.966648	5.001514	4.859416
10593469	4.963429	4.981114	5.020645	5.078545	4.986292	4.893236	4.968617	4.939635
10593471	5.610809	5.640059	5.596081	5.862197	5.564739	5.316472	5.851785	5.560784
10593473	7.178285	7.202079	6.896214	7.099713	7.208693	6.883644	6.947155	7.401766
10593478	7.019382	6.227039	5.877491	6.237401	6.014765	6.192326	5.981192	6.195347
10593483	7.116093	6.914969	7.020665	7.139736	7.031737	7.147003	7.096995	7.090366
10593490	12.66775	12.56465	12.55985	12.52258	12.65166	12.92771	12.92126	13.00036
10593492	8.443283	8.327358	8.706565	8.839293	8.319361	9.231653	9.101357	9.276896
10593497	7.57312	7.646187	8.148206	8.119328	7.80465	8.636341	8.547621	8.306203
10593499	5.741267	5.83376	5.755953	5.801311	5.785856	5.924458	5.851847	5.93488
10593506	5.54078	5.548611	5.588696	5.521819	5.573946	5.53216	5.6674	5.600063
10593508	9.031925	9.520843	9.26373	9.071177	9.172688	9.302159	9.072411	8.90914
10593526	8.417344	8.789755	8.630316	8.517442	8.811107	8.885791	8.565068	8.43451
10593589	5.738343	5.920293	6.355905	5.802889	5.87123	5.863823	6.189395	5.869999
10593591	10.78795	11.16854	11.17322	10.62927	10.97217	10.85509	10.85056	10.82674
10593605	9.17074	9.653469	9.633093	9.410172	9.590549	9.684958	9.593791	9.555541
10593628	6.26961	6.251579	6.059622	6.301318	6.283631	6.193065	6.113295	6.243196
10593634	11.00203	11.20156	10.93866	10.96051	11.05303	11.21049	11.07116	10.77514
10593646	7.462972	7.433685	7.570274	7.590774	7.756736	8.451256	8.522655	8.185944
10593652	5.46447	5.446523	5.475435	5.468275	5.471373	5.57835	5.460541	5.416112
10593664	6.636925	6.379934	6.35648	6.585556	6.470536	6.191848	6.330409	6.340832
10593668	8.280475	8.494335	8.269394	8.40055	8.137348	8.441849	8.323108	8.226817
10593671	8.482874	8.912155	8.495661	8.656824	8.231343	8.761884	8.578075	8.463417
10593713	9.283846	9.149794	9.160875	8.954908	9.308678	9.969233	9.919919	9.708115
10593723	10.90884	10.90083	11.21915	11.01067	11.38944	11.67683	11.44258	11.41686
10593740	10.46443	10.66159	10.78481	10.81257	11.02087	10.574	10.5008	10.45329
10593751	6.214334	6.023001	6.124377	6.344699	6.184092	5.97323	6.077868	6.2046
10593756	5.81461	5.643672	5.576032	5.899404	5.625858	5.677054	5.637157	5.815192
10593767	6.758616	6.509508	6.45331	6.694314	6.710012	6.369359	6.591242	6.658232
10593776	7.767669	7.890606	8.665425	8.259955	8.566846	9.39507	9.332108	8.525692
10593789	10.0156	10.06194	10.00432	9.926838	10.07068	10.195	9.967156	10.08105
10593799	9.195495	9.624732	9.689637	9.171033	9.28713	9.8553	9.800671	9.474528
10593832	6.341576	6.24044	6.455241	6.198663	5.943975	6.396252	6.249418	6.339046
10593834	4.72473	4.735123	4.668325	4.867954	4.657597	4.664935	4.73437	4.692508
10593842	10.45356	10.5667	10.31168	11.17247	10.43865	10.30824	10.38349	10.53012
10593856	10.44856	10.46941	10.79999	10.97392	10.95336	10.43373	10.33154	10.36169
10593865	14.70298	14.70389	14.71007	14.35213	14.65454	14.66679	14.66607	14.64552
10593867	8.231412	8.123774	7.85246	7.658172	7.583499	7.529861	7.608733	7.540859
10593872	6.710963	6.613661	6.616335	6.771798	6.534441	6.853326	7.204637	7.012113
10593878	9.029701	9.051163	8.89441	8.825645	9.008718	9.219751	9.305937	9.336417
10593882	7.699972	7.755715	7.796597	7.835995	7.845505	7.505893	7.799482	7.60126
10593884	5.677646	5.846266	5.918004	5.835362	6.045125	5.960522	5.854859	5.744657
10593887	7.98431	7.95595	8.045102	7.6174	7.840062	7.665914	7.823873	7.88096
10593903	10.22219	10.11644	10.25363	10.30414	10.31304	10.26608	10.23736	10.24136
10593913	8.172752	8.118068	8.382407	8.816648	8.213475	7.968324	7.995797	8.099781
10593918	8.77634	8.786789	8.785693	8.69725	8.795011	8.966734	8.721145	8.72105
10593927	7.913639	7.875154	8.44171	9.039261	8.529109	8.154934	8.183929	8.288177
10593937	9.919445	9.890037	10.27195	10.35628	10.14556	9.821338	9.764412	9.975725
10593947	6.165452	6.059544	5.996521	6.031499	6.09462	6.091428	6.171667	5.936182
10593953	8.017545	7.678859	7.600617	7.627424	7.760705	7.501128	7.662994	7.611718
10593966	10.08917	9.847183	9.886872	10.02022	9.88167	9.821514	9.703288	9.782582
10593981	5.634538	5.551656	5.606576	5.577877	5.682127	5.606068	5.622275	5.694116
10593988	10.98307	11.18564	10.56251	10.20978	10.53759	10.54513	10.42567	10.45957
10594001	7.212014	6.995389	6.966197	7.037021	7.006972	7.065267	7.107662	7.029123
10594015	7.255437	6.999217	7.000787	7.127293	7.108314	6.870542	6.985295	7.139726
10594044	8.182682	8.830557	9.303921	8.631021	9.426534	10.2268	9.91292	10.20547
10594048	6.919809	6.703819	6.737126	7.063339	6.866374	6.916732	7.237387	7.030242
10594053	9.21179	9.567174	9.347807	9.289045	9.292759	9.270267	9.262239	9.119097
10594066	8.87675	8.868074	9.922696	10.61985	10.4744	9.761826	9.377766	9.854628
10594080	5.879382	5.640631	5.477457	5.777437	5.684222	5.583015	5.508132	5.719325
10594092	9.503096	9.257503	9.295979	9.637769	9.649151	9.044502	9.531061	9.610442
10594103	6.457312	6.267303	6.005742	6.052875	6.160205	6.025507	6.214482	6.341017
10594110	11.12073	11.39435	11.24915	10.14885	10.68942	11.01496	11.01271	11.02005
10594142	12.08234	11.94178	11.96673	11.92981	12.03059	11.81031	11.87871	11.73851
10594144	6.726649	7.065103	7.323322	6.970317	7.019772	7.555624	7.5256	7.106848
10594161	11.6415	11.79961	11.73348	11.40101	11.62988	11.69214	11.53409	11.62611
10594177	5.434095	5.320698	5.243546	5.349052	5.428874	5.324893	5.289446	5.312141
10594183	5.894492	5.819581	5.759064	5.71415	5.877722	6.404648	5.850489	5.822216
10594186	7.178891	7.202192	7.435421	6.619899	7.179858	6.688228	7.292328	7.009144
10594188	6.890748	6.934479	6.759284	7.117444	6.965844	6.821892	6.923949	6.935246
10594199	7.11638	7.024871	7.128509	6.928589	7.18737	7.474254	7.556778	7.318279
10594221	9.258726	9.496392	9.668325	9.712624	9.955231	9.862089	9.833723	9.762173
10594241	7.134691	7.12756	6.698786	7.044989	7.25736	6.864478	7.124242	7.285221
10594244	5.044042	5.048544	4.984879	5.027787	5.001656	5.057982	4.996119	4.945539
10594246	7.768792	7.4842	7.419471	7.778786	7.683143	7.472059	7.586286	7.68159
10594248	13.59329	13.35388	13.40458	13.29929	13.48669	13.42424	13.34959	13.49088
10594251	9.403641	9.927557	9.713806	9.456767	9.642679	8.463207	8.267355	8.480703
10594277	9.68901	9.439506	10.00913	9.005288	9.856096	9.510057	9.722454	9.648363
10594289	8.848749	8.837988	8.945003	8.69654	8.785751	8.843887	8.91008	8.772941
10594297	7.712032	7.68924	7.498091	7.626942	7.684721	7.467208	7.46665	7.606233
10594301	7.645058	7.92637	8.505643	8.879566	8.648559	8.322652	8.852221	8.501323
10594315	10.95164	11.08837	10.61279	10.54763	10.6388	10.31148	10.04427	10.10863
10594320	13.64504	13.45613	13.53571	13.20669	13.51208	13.34468	13.32247	13.40558
10594322	10.50599	10.71719	10.9284	10.4229	10.72855	10.6957	10.70987	10.69494
10594340	6.381988	6.30431	6.32401	6.306777	6.208777	6.237322	6.235655	6.413017
10594353	8.535678	8.730757	8.772212	8.406611	8.627378	8.918557	8.79534	8.717192
10594377	8.045519	8.011465	7.902968	7.986693	7.984189	7.964103	8.113857	8.137671
10594381	5.691707	5.712555	5.596657	5.676708	5.617286	5.651514	5.675285	5.6573
10594404	9.376136	9.190087	9.355261	9.425016	9.180284	9.590772	9.542789	9.638292
10594418	8.65508	8.817386	7.927131	7.519378	7.485498	7.66361	7.714966	7.698272
10594426	8.156561	8.862944	8.812649	8.343283	8.636002	7.878401	7.779248	7.586182
10594447	9.981264	9.782732	9.610555	10.02094	9.774367	9.770389	9.618382	9.780454
10594460	8.553146	8.88082	8.766976	8.461151	8.831827	9.08359	8.86502	8.843213
10594480	10.53749	10.73446	10.82332	10.85151	10.90731	10.64714	10.64036	10.65473
10594490	6.919201	6.872189	6.660208	6.93084	6.842708	6.685218	6.912367	6.965022
10594501	9.944525	10.39669	10.85532	10.26379	10.43781	10.85721	10.57741	10.66509
10594513	5.168414	5.050062	5.006057	5.197336	5.269189	5.060404	5.018445	5.230201
10594515	5.370091	5.156342	5.455585	5.168654	5.226849	5.118858	5.111534	5.294014
10594517	6.199076	6.124401	6.142307	6.128288	6.274613	6.624026	6.461056	6.474131
10594519	6.461862	6.405074	6.37304	6.415668	6.379287	6.358508	6.516876	6.474719
10594524	8.161089	7.989093	8.164006	8.070144	8.033609	8.16361	8.077468	8.443297
10594538	7.164464	7.138088	7.218022	7.320094	7.272385	7.120046	7.164464	7.13252
10594540	8.088106	8.185053	8.760307	9.292267	8.97348	9.071794	9.129783	8.915176
10594549	6.479065	6.414545	6.224301	6.517194	6.493884	6.43995	6.55517	6.480218
10594551	9.733906	9.714064	9.528726	9.188892	9.24597	9.482695	9.648575	9.478422
10594561	8.872411	8.979307	8.764869	8.425412	8.525254	8.806356	8.574209	8.471658
10594582	7.158775	6.956736	6.751098	7.348218	7.118114	7.030893	7.109265	7.274359
10594590	9.327803	9.525693	9.819236	9.69915	9.744061	9.852409	9.674542	9.693156
10594607	4.294906	4.304075	4.366922	4.405321	4.288747	4.388021	4.398176	4.272447
10594609	7.524951	7.295352	7.267736	7.356239	7.288468	7.219735	7.102893	7.312577
10594613	10.58137	10.67884	10.63716	10.15936	10.27411	10.20452	10.13046	10.17477
10594631	8.742175	8.715118	9.179258	8.980829	8.959965	9.396749	9.273405	9.256875
10594636	11.03662	11.23327	10.93965	10.78402	10.40037	10.75119	10.73153	10.60184
10594638	8.324412	8.322795	8.529356	8.519905	8.332001	8.490768	8.557509	8.31132
10594645	11.01306	11.04361	11.11975	10.77454	10.93957	11.03348	10.98466	10.97425
10594652	8.830198	8.864521	8.600866	8.537442	8.54005	8.600263	8.537593	8.498586
10594661	12.24999	12.2118	11.99797	11.52411	11.62948	12.86071	12.98114	12.93679
10594679	8.654545	8.762279	8.539161	8.19791	8.239498	8.745131	8.529862	8.478197
10594745	4.367184	4.395566	4.400666	4.36706	4.331211	4.372542	4.359355	4.326428
10594747	6.435795	6.310062	6.114701	6.313659	6.335422	6.129059	6.180022	6.358522
10594750	8.966347	8.732516	8.675789	8.716871	8.818417	8.267574	8.648464	8.806415
10594752	12.58305	12.53223	12.60141	12.27031	12.56399	12.33304	12.33795	12.26891
10594754	6.919201	6.730454	6.763669	6.938014	6.795353	6.650856	6.568099	6.940367
10594758	6.429873	6.237067	6.195694	6.439415	6.387783	6.267479	6.387152	6.446031
10594762	9.386755	9.559488	9.858347	10.33158	9.670692	9.833824	9.757801	9.531192
10594774	10.91952	11.38226	11.48405	10.99302	11.12333	9.433229	9.262774	9.678547
10594785	9.561899	9.610368	9.589975	9.653491	9.531754	9.46733	9.401241	9.408815
10594798	7.430743	6.828021	6.512931	7.004019	7.121805	7.290746	6.430746	6.698879
10594800	9.685265	9.56994	9.647192	9.669844	9.784918	10.10567	10.26301	10.21729
10594802	7.993683	7.820309	7.804834	8.050064	7.92878	8.224486	8.174755	8.088876
10594812	6.680621	6.514171	6.396962	6.642024	6.403854	6.425189	6.414818	6.57919
10594825	8.949145	8.876806	9.092811	9.280922	9.199542	8.773471	8.793952	8.578425
10594835	10.20544	10.2044	10.32142	10.0032	10.26244	10.31081	10.10798	10.14375
10594840	10.0478	9.801456	9.681889	10.01464	9.96573	9.445944	9.291416	9.130369
10594855	8.642112	8.751776	8.116531	7.804041	7.957312	8.671668	8.500597	8.330831
10594879	11.21323	11.11046	11.17272	10.65952	11.00953	11.27796	11.09667	11.17388
10594904	13.13766	13.00752	13.05744	12.76489	13.16099	12.98759	12.99776	12.99233
10594907	12.58514	12.55656	12.5976	12.24224	12.5261	12.35391	12.308	12.26219
10594909	5.521563	5.415113	5.330816	5.607059	5.447783	5.386547	5.507066	5.454162
10594911	7.499681	7.5907	7.418517	7.032609	7.357621	7.328433	7.13339	7.178027
10594928	9.045697	9.364053	9.395299	9.252932	9.273493	9.200075	8.973973	9.113185
10594946	11.96925	11.87552	11.9153	11.8177	11.9092	11.89872	11.87778	11.90708
10594948	5.235534	5.313121	5.185224	5.287687	5.280393	5.251785	5.40813	5.360777
10594963	4.926433	4.963315	4.841466	4.970762	4.93839	5.09225	4.998988	4.962168
10594965	6.859375	6.57497	6.502995	6.561815	6.569362	6.512156	6.640687	6.684741
10594967	5.723555	5.818147	5.847378	5.662901	5.74714	5.620708	5.711794	5.643767
10594969	7.832916	7.872799	7.919272	7.894727	8.029776	7.881678	8.084593	7.85579
10594971	4.534936	4.549822	4.573675	4.607831	4.53647	4.598969	4.584595	4.579479
10594973	5.716566	5.535741	5.68055	5.616273	5.537551	5.459304	5.50194	5.577521
10594986	11.69828	11.85348	11.9228	11.25496	11.77868	11.8766	11.81561	11.74534
10594988	11.00562	11.02455	11.16321	11.5469	11.31616	10.2387	10.40083	10.74636
10594998	6.905277	6.601518	6.536193	6.972658	6.607908	6.614608	6.681753	6.753862
10595000	9.876187	10.13342	10.31546	10.16836	10.31694	10.32036	10.35678	10.15055
10595013	7.948896	7.539523	7.91156	8.14152	8.043409	8.685589	8.271196	8.632847
10595033	5.490941	5.835615	6.276876	5.968359	5.895989	7.391574	6.064675	6.080826
10595046	11.81468	11.68798	11.71773	11.50926	11.77649	11.85423	11.969	12.02827
10595048	4.509763	4.495631	4.506297	4.532716	4.410446	4.526171	4.484265	4.516294
10595050	5.21943	5.192078	4.988499	5.221185	5.154021	5.027607	5.148766	5.147742
10595059	5.435888	5.460703	5.320623	5.481592	5.398548	5.310754	5.436857	5.429763
10595070	10.87115	11.11231	11.21455	11.04839	11.32511	10.9129	10.98737	10.89633
10595079	5.330323	5.264739	5.372625	5.321228	5.354557	5.436098	5.409747	5.360309
10595081	5.418009	5.359097	5.287708	5.438074	5.285614	5.384798	5.662618	5.633197
10595094	7.71818	8.057058	8.457643	8.43542	8.61523	10.15724	10.01622	9.779007
10595109	9.50526	9.45059	9.674895	9.270831	9.47096	9.396577	9.217289	9.156709
10595126	8.471468	8.49413	8.616579	8.798325	8.934669	9.306497	9.144447	8.965096
10595140	13.69775	13.71397	13.84324	13.08556	13.73631	13.71102	13.89491	13.69681
